Book Name,OPN,CON,EXT,AGR,NEU,Clusters
"Into the Storm (Destroyermen, #1)",4.231716674,3.443298261,3.425938546,3.598404683,2.443373406,2
"Lost in a Good Book (Thursday Next, #2)",4.099327162,3.327436419,3.418937696,3.690930499,2.645163444,17
"In at the Death (Settling Accounts, #4)",4.143978173,3.413533539,3.342875916,3.556892183,2.564296436,15
1634 The Baltic War (Hardcover),4.206700748,3.502603977,3.336652926,3.580460932,2.526936108,2
The Peshawar Lancers (Paperback),4.225969564,3.515361423,3.347046626,3.601179596,2.430986882,2
"Against the Tide of Years (Nantucket, #2)",4.217031883,3.41174668,3.381868835,3.62045222,2.570321949,22
Ruled Britannia (Paperback),4.198145789,3.391460781,3.442429097,3.742894975,2.430039484,1
"Weapons of Choice (Axis of Time, #1)",4.11655875,3.47773459,3.293354512,3.518321909,2.438867489,0
"Down to Earth (Colonization, #2)",4.183033251,3.420950047,3.414074561,3.580249453,2.62011358,11
"Ha'penny (Small Change, #2)",4.177774331,3.374715521,3.318599018,3.595638952,2.576193169,22
"Blood of Tyrants (Temeraire, #8)",4.140430875,3.399108983,3.386155334,3.586537671,2.592234854,22
"On the Oceans of Eternity (Nantucket, #3)",4.213281263,3.385044001,3.331878142,3.635536856,2.531276208,22
"Etiquette &amp; Espionage (Finishing School, #1)",4.117805005,3.455057782,3.242700158,3.637449435,2.674390643,25
My Real Children (Hardcover),4.28601774,3.600061903,3.457137733,3.549607835,2.532717232,24
"The Strange Affair of Spring Heeled Jack (Burton &amp; Swinburne, #1)",4.291330764,3.434407438,3.398168896,3.63153717,2.514411862,2
"Aftershocks (Colonization, #3)",4.18302742,3.391771577,3.362533496,3.627085446,2.572477368,22
"Dies the Fire (Emberverse, #1)",4.26224136,3.450811124,3.435775644,3.647577111,2.437135525,28
"The Fated Sky (Lady Astronaut, #2)",4.210580041,3.492580135,3.32261532,3.623859251,2.603331782,26
"Half a Crown (Small Change, #3)",4.178992671,3.413439791,3.293532211,3.616142179,2.548420634,22
Conquistador (Mass Market Paperback),4.23136002,3.428907556,3.3874867,3.593586062,2.497230399,2
"Hitler's War (The War That Came Early, #1)",4.163932686,3.503073158,3.35000553,3.482567072,2.536136849,27
"Red Prophet (Tales of Alvin Maker, #2)",4.185860215,3.41969649,3.376788052,3.590426213,2.577974894,22
"1634: The Ram Rebellion (Assiti Shards, #4)",4.211986002,3.50515018,3.318762333,3.52052334,2.588249578,3
"Something Rotten (Thursday Next, #4)",4.156975725,3.368120441,3.393248464,3.699974027,2.540522753,22
In the Presence of Mine Enemies (Paperback),4.224433487,3.445079652,3.278917703,3.669730878,2.56076094,10
"Ring of Fire (Ring of Fire Anthology, #1)",4.206737758,3.458430611,3.165157727,3.544401793,2.64572858,18
Pavane (Paperback),4.262652614,3.494962892,3.22762401,3.506194458,2.519481774,3
Dominion (Hardcover),4.2162682,3.511219984,3.366237946,3.602682984,2.462179695,2
"Days of Infamy (Days of Infamy, #1)",4.091144067,3.5290852,3.440907547,3.58086184,2.516315237,21
"1634: The Bavarian Crisis  (Assiti Shards, #6)",4.139840396,3.405415393,3.290069515,3.544513225,2.62218665,9
"Dreadnought (The Clockwork Century, #2)",4.241445406,3.477440432,3.427648873,3.61689891,2.501778004,14
"Shades of Milk and Honey (Glamourist Histories, #1)",4.242951128,3.406043093,3.256623033,3.542029872,2.611329409,9
SS-GB (Paperback),4.146173439,3.496576704,3.290961325,3.536350668,2.604578187,9
"Opening Atlantis (Atlantis, #1)",4.178862567,3.438929554,3.297798763,3.602221086,2.599459695,7
Bring the Jubilee (Paperback),4.222956326,3.641582388,3.443241247,3.490435702,2.414536544,24
"Kushiel's Dart (Ph̬dre's Trilogy, #1)",4.211337142,3.379070581,3.3211855,3.581190962,2.569863245,15
"Thirteenth Child (Frontier Magic, #1)",4.262131183,3.339650528,3.236391499,3.625837277,2.619122068,25
The Well of Lost Plots (Thursday Next #3),4.103111648,3.328429883,3.363534215,3.65047194,2.679981611,17
"Prentice Alvin (Tales of Alvin Maker, #3)",4.152759605,3.429321413,3.435845194,3.587414186,2.57623588,7
"Hard Magic (Grimnoir Chronicles, #1)",4.225753843,3.404570574,3.287194224,3.544167472,2.574895435,15
Making History (Kindle Edition),4.247920902,3.554530599,3.308280577,3.589290736,2.561809758,3
"Alvin Journeyman (Tales of Alvin Maker, #4)",4.16175717,3.372662744,3.399764908,3.680657265,2.59607472,17
The Two Georges (Paperback),4.188921563,3.443507888,3.37952098,3.586098096,2.577430998,22
"Designated Targets (Axis of Time, #2)",4.150251467,3.455216229,3.296351029,3.526382096,2.492503732,15
Radiance (Hardcover),4.233197766,3.430393613,3.308034116,3.651506505,2.643551492,26
Marvel 1602 (Paperback),4.212312092,3.424669626,3.289720649,3.568147231,2.575040495,15
"Homeward Bound (Tosev, #8)",4.141112627,3.39523414,3.362870757,3.620222926,2.595082783,22
"1635: Cannon Law (Assiti Shards, #8)",4.161063135,3.363527909,3.308081051,3.617966501,2.61826363,29
"Clash of Eagles (Clash of Eagles, #1)",4.184566515,3.554383292,3.435350794,3.584307865,2.477591735,2
"1812: The Rivers of War (Trail of Glory, #1)",4.213173239,3.495066336,3.339492529,3.568296999,2.497031316,2
"Crusade (Destroyermen, #2)",4.205645707,3.455027128,3.436245846,3.61080305,2.500635535,2
Pastwatch: The Redemption of Christopher Columbus (Paperback),4.177091191,3.453966645,3.40722069,3.60561614,2.53320543,2
"Blood for Blood (Wolf By Wolf, #2)",4.17744328,3.449361132,3.333719847,3.621450604,2.628868994,26
"First Among Sequels (Thursday Next, #5)",4.095318888,3.352586835,3.310976905,3.646630513,2.640401257,5
1901 (Mass Market Paperback),4.134171931,3.52154795,3.27490318,3.503217219,2.584677471,27
"A Meeting at Corvallis (Emberverse, #3)",4.190404279,3.407785144,3.301419774,3.596409792,2.57551252,22
Ghost Talkers (Hardcover),4.239158396,3.589139476,3.288451381,3.459004263,2.631191917,3
"Timeless (Parasol Protectorate, #5)",4.191762792,3.378698386,3.347888057,3.620674146,2.659107257,29
What If?: The World's Foremost Historians Imagine What Might Have Been (What If #1),4.098104732,3.555606487,3.292525489,3.520594209,2.496907234,27
"Final Impact (Axis of Time, #3)",4.116919974,3.469072005,3.347783562,3.554226358,2.487924109,0
Nation (Hardcover),4.209579985,3.450483233,3.3514977,3.616015563,2.548540584,2
"1635: The Dreeson Incident (Assiti Shards, #9)",4.172503748,3.410016394,3.314555765,3.570389198,2.622203334,29
The Only Harmless Great Thing (Paperback),4.216461987,3.447641383,3.334506553,3.63386906,2.579728841,26
1636: The Saxon Uprising (Hardcover),4.195938654,3.477348795,3.310223218,3.535335906,2.537560827,15
"Maelstrom (Destroyermen, #3)",4.230770904,3.430699752,3.424657108,3.618524683,2.556725323,22
"The Protector's War (Emberverse, #2)",4.215529913,3.451577047,3.391805635,3.632349847,2.526537031,2
1635: The Eastern Front (Hardcover),4.143816561,3.453470849,3.375284812,3.601439901,2.508754047,7
"Front Lines (Front Lines, #1)",4.131827148,3.558703579,3.343383125,3.569553189,2.558615844,7
"Glamour in Glass (Glamourist Histories, #2)",4.198751143,3.437984447,3.297390692,3.567847418,2.638577809,9
Darwinia (Paperback),4.266316463,3.424997385,3.386445909,3.578719048,2.559275149,2
The Last Days of New Paris (Kindle Edition),4.25056945,3.523573646,3.362583272,3.577931428,2.610926926,26
"Rising Tides (Destroyermen, #5)",4.163072514,3.381846054,3.375362245,3.586820791,2.617479565,22
"Distant Thunders (Destroyermen, #4)",4.175744056,3.427112826,3.423953754,3.653046303,2.541735637,22
"Heartfire (Tales of Alvin Maker, #5)",4.131063678,3.386804758,3.381112646,3.546782849,2.624676365,29
The Best Alternate History Stories of the 20th Century (Paperback),4.18939439,3.595233247,3.297795066,3.550095025,2.538264282,4
"Lion's Blood (Lion's Blood, #1)",4.191853006,3.481111577,3.289260272,3.547524806,2.594363355,3
"Gunpowder Empire (Crosstime Traffic, #1)",4.217193134,3.431495123,3.377083678,3.609901505,2.549559709,22
The Black God's Drums (Kindle Edition),4.256687514,3.428828756,3.459544704,3.649157326,2.543058005,2
"An Oblique Approach (Belisarius, #1)",4.190185842,3.403329684,3.287958463,3.563324796,2.530945897,15
The Man with the Iron Heart (Hardcover),4.130594244,3.579398439,3.324256682,3.503763249,2.513805368,4
"End of the Beginning (Days of Infamy, #2)",4.102130748,3.532615348,3.444743715,3.579552232,2.477545285,21
"The Sunrise Lands (Emberverse, #4)",4.203197326,3.427783206,3.406990673,3.6142322,2.587620424,22
"Firestorm (Destroyermen, #6)",4.203483286,3.452895677,3.303492704,3.59834925,2.576934026,26
"Clementine (The Clockwork Century, #1.1)",4.243743803,3.412573914,3.298423822,3.590121772,2.516400912,22
"A Natural History of Dragons (The Memoirs of Lady Trent, #1)",4.203033827,3.44788719,3.329667827,3.657759808,2.596312034,1
The Mirage (Hardcover),4.225329605,3.442963273,3.425683358,3.601823253,2.437315941,2
"Grantville Gazette, Volume I (Grantville Gazette, #1)",4.192515595,3.478834821,3.186723224,3.538235115,2.635687242,18
"Stars and Stripes Forever (Stars and Stripes, #1)",4.170589303,3.517533779,3.369661201,3.559234406,2.506304317,2
"The Coldest War (The Milkweed Triptych, #2)",4.19341689,3.406664639,3.302210572,3.546278797,2.581199895,15
1945 (Paperback),4.161653573,3.545968963,3.375940716,3.496603863,2.464706199,4
"1635: Papal Stakes (Assiti Shards, #11)",4.173975212,3.422504524,3.30466744,3.536262012,2.601500734,15
"West and East (The War That Came Early, #2)",4.149861739,3.542106579,3.353458921,3.581613032,2.607779704,7
"Across the Great Barrier (Frontier Magic, #2)",4.195583396,3.40849626,3.293090207,3.584705508,2.638833772,9
"Kushiel's Chosen (Ph̬dre's Trilogy, #2)",4.24443481,3.386977871,3.368471146,3.578391543,2.601826535,15
"In the Heart of Darkness (Belisarius, #2)",4.189712451,3.431164208,3.310510394,3.621209228,2.562120488,15
"Bombs Away (The Hot War, #1)",4.200509686,3.439128578,3.381658709,3.500047469,2.501677772,15
"Sorcerer to the Crown (Sorcerer Royal, #1)",4.163060678,3.38998898,3.248882902,3.515268371,2.600413191,9
"Wild Cards (Wild Cards, #1)",4.207409964,3.390687157,3.25032353,3.510118068,2.612662622,9
"Spellbound (Grimnoir Chronicles, #2)",4.211215584,3.350683515,3.386685157,3.592182751,2.571821984,22
"Ganymede (The Clockwork Century, #3)",4.219672674,3.413196604,3.380323849,3.615641797,2.543825237,22
"The Bloody Red Baron (Anno Dracula, #2)",4.161055368,3.525108151,3.347840596,3.515067541,2.574618006,7
"West of Eden (West of Eden, #1)",4.210887111,3.446638047,3.286342148,3.536748902,2.594750829,15
"Taste of Marrow (River of Teeth, #2)",4.157111319,3.3414184,3.401592238,3.588356809,2.622350087,22
The Impeachment of Abraham Lincoln (Hardcover),4.14175718,3.352598528,3.301621512,3.492681864,2.58451953,9
"Iron Gray Sea (Destroyermen, #7)",4.198222047,3.418054344,3.373566765,3.649466285,2.560860029,22
"Sorcery &amp; Cecelia: or The Enchanted Chocolate Pot (Cecelia and Kate, #1)",4.144627471,3.373053686,3.273628711,3.631584812,2.654627151,5
United States of Japan (ebook),4.136107751,3.562822624,3.412074429,3.531449015,2.487217208,21
"Without a Summer (Glamourist Histories, #3)",4.163879109,3.450307218,3.417044961,3.531486849,2.635042843,7
"1636: The Kremlin Games (Assiti Shards, #13)",4.177729187,3.461937854,3.273898632,3.593935967,2.551146407,0
"The Big Switch (The War That Came Early, #3)",4.121700124,3.528029241,3.341396578,3.534465812,2.561350944,7
"The Bone Season (The Bone Season, #1)",4.212106593,3.388101706,3.38330643,3.564894881,2.634078414,22
"The Scourge of God (Emberverse, #5)",4.222440132,3.434508755,3.372888943,3.626859529,2.566960921,22
"Blackout (All Clear, #1)",4.127859859,3.419140448,3.29739882,3.540959609,2.62907857,9
"The Sword of the Lady (Emberverse, #6)",4.200544748,3.415329426,3.372992522,3.550751356,2.585768225,29
It Can't Happen Here (Paperback),4.108275619,3.496714525,3.365304326,3.519659459,2.470865812,21
"The Amulet of Samarkand (Bartimaeus, #1)",4.212612433,3.379810085,3.245303847,3.593845478,2.673496257,25
"Arabella of Mars (Adventures of Arabella Ashby, #1)",4.229494502,3.49892719,3.342186869,3.62112003,2.557754793,16
"The Native Star (Veneficas Americana, #1)",4.168512222,3.401750303,3.299099668,3.551210946,2.581072623,15
"Karen Memory (Karen Memory, #1)",4.160826675,3.483712391,3.39978112,3.612095224,2.563367326,16
"God Save the Queen (The Immortal Empire, #1)",4.200518551,3.402311386,3.41412642,3.57318015,2.64846166,11
"The Curious Case of the Clockwork Man (Burton &amp; Swinburne, #2)",4.237826077,3.401278928,3.406902071,3.632658185,2.562246,22
"The League of Extraordinary Gentlemen, Vol. 1 (Paperback)",4.146547087,3.409395953,3.269207514,3.608256333,2.566585928,0
1862 (Paperback),4.185283897,3.502950586,3.391652575,3.532634978,2.484742272,2
Agent of Byzantium (Hardcover),4.256882216,3.480553506,3.270050111,3.602324518,2.583933232,26
"Newton's Cannon (Age of Unreason, #1)",4.221044271,3.412706325,3.252427348,3.528949818,2.550480667,0
"Destiny's Shield (Belisarius, #3)",4.18442365,3.484259365,3.334813602,3.596813558,2.501151467,2
"Fortune's Stroke (Belisarius, #4)",4.198351584,3.455245753,3.295726844,3.627378369,2.555048447,10
"Storm Surge (Destroyermen, #8)",4.198964711,3.493405212,3.396837682,3.631624807,2.524734819,16
"One of Our Thursdays Is Missing (Thursday Next, #6)",4.118937949,3.310645053,3.414226016,3.688589092,2.609146171,17
"Marching Through Georgia (Draka, #1)",4.184062538,3.543641802,3.300545095,3.554078493,2.533931053,3
"Warbound (Grimnoir Chronicles, #3)",4.244331294,3.355493316,3.34973198,3.564509188,2.599393576,15
"Paper and Fire (The Great Library, #2)",4.194409143,3.437420183,3.398393049,3.671087082,2.564410934,22
"The Invisible Library (The Invisible Library, #1)",4.147001935,3.419444627,3.399077889,3.710176887,2.535725351,1
"The Far West (Frontier Magic, #3)",4.2229346,3.459336543,3.283078885,3.620436428,2.617671423,26
Himmler's War (Hardcover),4.190699723,3.569253325,3.287543374,3.465718237,2.541364842,4
"The United States of Atlantis  (Atlantis, #2)",4.162530846,3.450961993,3.304285509,3.529096889,2.57388863,15
Roma Eterna (Paperback),4.233968336,3.531489294,3.279284869,3.523258958,2.561977101,3
"The Mechanical (The Alchemy Wars, #1)",4.236672137,3.444855267,3.280642499,3.546788909,2.531559772,15
"Valour and Vanity (Glamourist Histories, #4)",4.170625718,3.456574423,3.414119483,3.611741778,2.631769425,23
"The Affinity Bridge (Newbury and Hobbes, #1)",4.173718899,3.354199137,3.310452331,3.595696811,2.663878342,29
The Ladies of Grace Adieu and Other Stories (Hardcover),4.222293162,3.417611548,3.181546942,3.52828083,2.563986138,0
"Airborn (Matt Cruse, #1)",4.228144057,3.443292705,3.385393174,3.651957919,2.583130553,1
All Our Wrong Todays (Kindle Edition),4.229021778,3.483468752,3.32898488,3.581592839,2.469742015,2
"Without Warning (The Disappearance, #1)",4.212564598,3.507097586,3.440321032,3.571456401,2.453212696,14
Cryptonomicon (Paperback),4.184613326,3.411997515,3.303326353,3.615713425,2.581060589,22
The Lions of Al-Rassan (Paperback),4.244504133,3.467568307,3.417273807,3.670828495,2.557239232,1
"The Tide of Victory (Belisarius, #5)",4.188527991,3.422217269,3.329354885,3.64154732,2.60340806,22
The Alteration (Paperback),4.232943742,3.49213593,3.337075448,3.589975373,2.562318187,2
"The Disunited States of America (Crosstime Traffic, #4)",4.110420491,3.477192488,3.413287245,3.566107524,2.559822182,7
Joe Steele (Hardcover),4.191998755,3.526838794,3.355258657,3.560906486,2.449598322,2
"Coup d'Etat (The War That Came Early, #4)",4.144606652,3.459294705,3.354642137,3.57126398,2.548015503,7
"The Alchemist of Souls (Night's Masque, #1)",4.21543652,3.394873065,3.384115266,3.512641521,2.58271213,15
1942 (Paperback),4.137199115,3.546462757,3.42470767,3.525518764,2.503266196,21
Superman: Red Son (Paperback),4.181474471,3.419795385,3.283477262,3.44612584,2.654595826,3
Worlds that Weren't (Paperback),4.178158397,3.53384679,3.250053526,3.514389066,2.624244666,3
"1824: The Arkansas War (Trail of Glory, #2)",4.159724742,3.462929161,3.287408312,3.579467032,2.597520715,15
"Deadly Shores (Destroyermen, #9)",4.185488796,3.396802913,3.313877172,3.61161764,2.573949991,22
"The Greyfriar (Vampire Empire, #1)",4.191117259,3.501680356,3.467369687,3.593271705,2.578020704,12
"Kushiel's Scion (Imriel's Trilogy, #1)",4.23355803,3.475750439,3.420326671,3.605500685,2.582179859,12
What If? 2: Eminent Historians Imagine What Might Have Been (What If #2),4.14406828,3.517853814,3.340302445,3.541174862,2.531015753,7
For Want of a Nail: If Burgoyne had won at Saratoga (Paperback),4.182450842,3.498409283,3.326867418,3.597330548,2.508684674,2
Roads Not Taken: Tales of Alternate History (Paperback),4.174629413,3.668028767,3.265378459,3.491879379,2.426893755,4
"The High King of Montival (Emberverse, #7)",4.211955343,3.418789918,3.372328503,3.596213105,2.574345414,22
1920: America's Great War (Hardcover),4.181353783,3.641574503,3.264341759,3.547145447,2.463283195,4
"1636: The Devil's Opera (Assiti Shards, #15)",4.193258397,3.410714701,3.345414494,3.585499674,2.618401528,29
"Necessary Evil (Milkweed Triptych, #3)",4.164241381,3.408180233,3.347237916,3.572274235,2.580515157,29
"The Wolves of Willoughby Chase (The Wolves Chronicles, #1)",4.175994954,3.475184515,3.280137637,3.652893117,2.629476124,0
The Iron Dream (Mass Market Paperback),4.304525898,3.534922299,3.385083021,3.48634263,2.367833325,2
"The Dance of Time (Belisarius, #6)",4.21789779,3.418139336,3.313243154,3.575742399,2.598739278,15
Resurrection Day (Paperback),4.194076796,3.454678676,3.321919576,3.554338682,2.615513088,15
"Kushiel's Justice (Imriel's Trilogy, #2)",4.198134933,3.46163325,3.401104268,3.585138545,2.633638387,22
"1636: The Viennese Waltz (Assiti Shards, #17)",4.173256606,3.498930116,3.324043583,3.624331926,2.592864803,7
"Empire State (Empire State, #1)",4.207373792,3.446057749,3.393793314,3.634471765,2.554329568,7
"The Inexplicables (The Clockwork Century, #4)",4.253709552,3.390650559,3.36036617,3.625886415,2.609345262,22
"Stone Spring (Northland, #1)",4.248171524,3.458985597,3.386522412,3.60038497,2.479880521,2
